sector_code,municipality_name,municipality_code,sector_situation,MR_name,sector_type,avg_income,total_households,piped_water,well_spring_water,stored_rainwater,other_water_source,private_bathroom,bathroom_sewerage,bathroom_septic_tank,bathroom_cesspit,bathroom_ditch,bathroom_waterbodies,bathroom_other
150140255000196,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1011,247,242,5,0,0,247,13,13,145,0,0,76
150140255000197,BELÉM,1501402,urban,Metropolitan Region of Belém,0,792,304,289,10,0,5,304,7,9,239,6,0,43
150140255000198,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1139,203,183,19,0,1,203,23,7,151,1,0,21
150140255000199,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1030,189,149,40,0,0,189,46,8,121,14,0,0
150140255000200,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1203,263,259,3,0,1,260,86,85,4,85,0,0
150140255000201,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1329,193,188,4,0,1,192,185,4,3,0,0,0
150140255000202,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1486,139,137,2,0,0,139,79,2,54,3,0,1
150140255000203,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1848,262,237,25,0,0,262,131,35,95,0,0,1
150140255000204,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1066,184,177,1,0,6,184,71,16,92,5,0,0
150140255000205,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1256,107,94,13,0,0,107,34,11,48,14,0,0
150140255000206,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2256,360,256,98,0,6,360,71,272,15,2,0,0
150140255000207,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1976,397,265,128,0,4,395,17,347,18,13,0,0
150140255000208,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1679,325,228,92,0,5,325,211,76,32,5,0,1
150140255000209,BELÉM,1501402,urban,Metropolitan Region of Belém,0,386,205,202,3,0,0,203,33,5,98,59,8,0
150140255000210,BELÉM,1501402,urban,Metropolitan Region of Belém,0,444,107,107,0,0,0,95,0,4,61,30,0,0
150140255000211,BELÉM,1501402,urban,Metropolitan Region of Belém,0,436,133,131,0,0,2,129,0,80,43,0,0,6
150140255000212,BELÉM,1501402,urban,Metropolitan Region of Belém,0,539,308,302,4,0,2,299,34,0,149,86,0,30
150140255000213,BELÉM,1501402,urban,Metropolitan Region of Belém,0,680,288,288,0,0,0,288,24,6,145,109,0,4
150140255000214,BELÉM,1501402,urban,Metropolitan Region of Belém,0,500,201,199,1,0,1,195,1,49,113,32,0,0
150140255000215,BELÉM,1501402,urban,Metropolitan Region of Belém,0,498,394,393,1,0,0,387,39,98,125,118,0,7
150140255000216,BELÉM,1501402,urban,Metropolitan Region of Belém,0,531,244,239,1,0,4,239,106,64,45,24,0,0
150140255000217,BELÉM,1501402,urban,Metropolitan Region of Belém,0,422,251,250,0,0,1,246,51,0,80,115,0,0
150140255000218,BELÉM,1501402,urban,Metropolitan Region of Belém,0,399,335,318,0,0,17,335,72,3,151,72,27,10
150140255000219,BELÉM,1501402,urban,Metropolitan Region of Belém,0,498,194,187,0,0,7,185,19,6,129,8,13,10
150140255000220,BELÉM,1501402,urban,Metropolitan Region of Belém,0,503,242,242,0,0,0,230,36,0,164,7,0,23
150140255000221,BELÉM,1501402,urban,Metropolitan Region of Belém,0,628,347,342,2,0,3,340,73,213,0,47,0,7
150140255000222,BELÉM,1501402,urban,Metropolitan Region of Belém,0,513,175,173,1,0,1,172,19,0,26,98,27,2
150140255000223,BELÉM,1501402,urban,Metropolitan Region of Belém,0,355,238,237,0,0,1,226,1,2,104,85,1,33
150140255000224,BELÉM,1501402,urban,Metropolitan Region of Belém,0,495,178,177,1,0,0,176,3,135,14,10,0,14
150140255000225,BELÉM,1501402,urban,Metropolitan Region of Belém,0,544,279,276,1,0,2,260,26,46,55,102,0,31
150140255000226,BELÉM,1501402,urban,Metropolitan Region of Belém,0,690,342,342,0,0,0,332,4,1,279,48,0,0
150140255000227,BELÉM,1501402,urban,Metropolitan Region of Belém,0,634,175,174,1,0,0,175,47,4,0,88,36,0
150140255000228,BELÉM,1501402,urban,Metropolitan Region of Belém,0,561,281,280,1,0,0,272,84,8,6,131,43,0
150140255000229,BELÉM,1501402,urban,Metropolitan Region of Belém,0,722,340,325,15,0,0,339,285,33,1,1,19,0
150140255000230,BELÉM,1501402,urban,Metropolitan Region of Belém,0,626,356,349,5,0,2,355,41,242,15,51,0,6
150140255000231,BELÉM,1501402,urban,Metropolitan Region of Belém,0,909,228,188,39,0,1,225,70,3,122,30,0,0
150140255000232,BELÉM,1501402,urban,Metropolitan Region of Belém,0,607,241,229,9,0,3,236,13,6,135,80,0,2
150140255000233,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1081,334,229,105,0,0,334,14,306,11,3,0,0
150140255000234,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1263,239,221,17,0,1,238,68,19,124,27,0,0
150140255000235,BELÉM,1501402,urban,Metropolitan Region of Belém,1,858,411,410,1,0,0,405,40,236,95,0,34,0
150140255000236,BELÉM,1501402,urban,Metropolitan Region of Belém,0,562,487,483,3,0,1,487,37,84,101,26,238,1
150140255000237,BELÉM,1501402,urban,Metropolitan Region of Belém,0,806,355,345,9,0,1,355,227,23,86,18,0,1
150140255000238,BELÉM,1501402,urban,Metropolitan Region of Belém,1,732,199,196,3,0,0,198,162,31,4,1,0,0
150140255000239,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1151,302,183,116,0,3,302,12,289,1,0,0,0
150140255000240,BELÉM,1501402,urban,Metropolitan Region of Belém,0,970,348,286,56,0,6,347,88,155,72,27,0,5
150140255000241,BELÉM,1501402,urban,Metropolitan Region of Belém,0,503,257,256,1,0,0,256,96,44,93,19,0,4
150140255000242,BELÉM,1501402,urban,Metropolitan Region of Belém,0,708,197,185,12,0,0,196,79,81,29,4,0,3
150140255000243,BELÉM,1501402,urban,Metropolitan Region of Belém,0,639,338,338,0,0,0,335,163,108,28,18,18,0
150140255000244,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1491,302,235,66,0,1,302,160,38,38,63,2,1
150140255000245,BELÉM,1501402,urban,Metropolitan Region of Belém,0,716,203,202,1,0,0,199,2,1,131,29,36,0
150140255000246,BELÉM,1501402,urban,Metropolitan Region of Belém,0,695,157,155,1,0,1,157,37,105,8,3,0,4
150140255000247,BELÉM,1501402,urban,Metropolitan Region of Belém,0,666,274,267,1,0,6,263,9,7,183,63,0,1
150140255000248,BELÉM,1501402,urban,Metropolitan Region of Belém,0,733,260,257,2,0,1,259,23,11,118,70,17,20
150140255000249,BELÉM,1501402,urban,Metropolitan Region of Belém,0,544,196,188,4,0,4,193,50,37,83,15,0,8
150140255000250,BELÉM,1501402,urban,Metropolitan Region of Belém,0,744,191,189,2,0,0,184,81,54,32,17,0,0
150140255000251,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1246,212,206,4,0,2,212,87,6,119,0,0,0
150140255000252,BELÉM,1501402,urban,Metropolitan Region of Belém,0,886,181,180,1,0,0,180,89,3,83,5,0,0
150140255000253,BELÉM,1501402,urban,Metropolitan Region of Belém,0,554,221,209,1,0,11,218,0,2,150,64,0,2
150140255000254,BELÉM,1501402,urban,Metropolitan Region of Belém,0,717,328,309,18,0,1,325,98,9,196,22,0,0
150140255000255,BELÉM,1501402,urban,Metropolitan Region of Belém,0,648,193,179,11,0,3,175,13,32,106,23,0,1
150140255000256,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1313,334,302,31,0,1,334,240,80,14,0,0,0
150140255000257,BELÉM,1501402,urban,Metropolitan Region of Belém,0,814,356,356,0,0,0,355,87,7,132,120,4,5
150140255000258,BELÉM,1501402,urban,Metropolitan Region of Belém,0,745,228,222,6,0,0,227,15,6,56,96,0,54
150140255000259,BELÉM,1501402,urban,Metropolitan Region of Belém,0,451,219,214,5,0,0,219,15,9,117,78,0,0
150140255000260,BELÉM,1501402,urban,Metropolitan Region of Belém,0,880,309,241,51,0,17,300,21,23,184,62,0,10
150140255000261,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1721,290,209,79,0,2,287,120,129,38,0,0,0
150140255000262,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1348,388,349,39,0,0,386,285,66,34,1,0,0
150140255000263,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1072,275,232,34,0,9,275,170,53,49,2,0,1
150140255000264,BELÉM,1501402,urban,Metropolitan Region of Belém,0,792,291,282,9,0,0,291,97,22,81,35,8,48
150140255000265,BELÉM,1501402,urban,Metropolitan Region of Belém,1,560,165,145,18,0,2,164,137,27,0,0,0,0
150140255000266,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2288,264,164,97,0,3,262,204,25,30,2,1,0
150140255000267,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2731,246,173,59,0,14,246,176,31,35,1,0,3
150140255000268,BELÉM,1501402,urban,Metropolitan Region of Belém,1,969,233,214,17,0,2,229,177,44,1,7,0,0
150140255000269,BELÉM,1501402,urban,Metropolitan Region of Belém,0,786,222,205,12,0,5,222,145,23,37,17,0,0
150140255000270,BELÉM,1501402,urban,Metropolitan Region of Belém,0,755,119,104,14,0,1,117,75,6,32,4,0,0
150140255000271,BELÉM,1501402,urban,Metropolitan Region of Belém,0,726,307,279,20,0,8,307,117,9,124,57,0,0
150140255000272,BELÉM,1501402,urban,Metropolitan Region of Belém,0,861,227,220,7,0,0,227,157,26,42,2,0,0
150140255000273,BELÉM,1501402,urban,Metropolitan Region of Belém,1,842,323,295,27,0,1,323,222,98,3,0,0,0
150140255000274,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1761,360,320,35,0,5,359,228,106,12,7,1,5
150140255000275,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1213,283,243,39,0,1,283,127,4,148,1,3,0
150140255000276,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1025,241,167,67,0,7,239,222,0,15,0,0,2
150140255000277,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1168,303,280,21,0,2,303,132,53,80,21,16,1
150140255000278,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1019,345,279,62,0,4,345,248,13,80,3,0,1
150140255000279,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1589,403,348,53,0,2,402,281,115,6,0,0,0
150140255000280,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1168,285,217,60,0,8,284,171,7,100,2,0,4
150140255000281,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1332,323,284,39,0,0,323,297,26,0,0,0,0
150140255000282,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1675,330,270,60,0,0,329,196,132,1,0,0,0
150140255000283,BELÉM,1501402,urban,Metropolitan Region of Belém,1,3185,197,127,69,0,1,197,105,90,0,2,0,0
150140255000284,BELÉM,1501402,urban,Metropolitan Region of Belém,1,2473,242,228,13,0,1,242,140,28,73,0,0,1
150140255000285,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1816,242,226,9,0,7,241,150,10,74,6,0,1
150140255000286,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1596,347,314,31,0,2,347,197,65,72,13,0,0
150140255000287,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1669,234,220,14,0,0,234,176,52,4,2,0,0
150140255000288,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1503,238,228,10,0,0,236,201,8,26,0,0,1
150140255000289,BELÉM,1501402,urban,Metropolitan Region of Belém,0,992,185,170,10,0,5,185,153,11,18,2,0,1
150140255000290,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1570,305,283,22,0,0,305,225,79,1,0,0,0
150140255000291,BELÉM,1501402,urban,Metropolitan Region of Belém,0,2184,341,326,15,0,0,341,200,17,100,24,0,0
150140255000292,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1196,321,316,5,0,0,320,169,14,107,29,0,1
150140255000293,BELÉM,1501402,urban,Metropolitan Region of Belém,0,654,374,331,43,0,0,374,214,64,83,9,0,4
150140255000294,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1234,367,320,46,0,1,367,94,223,47,3,0,0
150140255000295,BELÉM,1501402,urban,Metropolitan Region of Belém,0,788,296,279,15,0,2,291,90,1,135,65,0,0
150140255000296,BELÉM,1501402,urban,Metropolitan Region of Belém,0,701,292,292,0,0,0,292,49,2,82,153,2,4
150140255000297,BELÉM,1501402,urban,Metropolitan Region of Belém,0,276,219,210,7,0,2,218,35,6,57,120,0,0
150140255000298,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1290,583,507,71,0,5,567,70,13,226,254,0,4
150140255000299,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1575,275,270,4,0,1,275,240,26,7,1,1,0
150140255000300,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1290,406,405,1,0,0,406,379,25,0,2,0,0
150140255000301,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1382,409,406,3,0,0,406,221,120,51,14,0,0
150140255000302,BELÉM,1501402,urban,Metropolitan Region of Belém,0,406,268,266,2,0,0,268,34,30,123,76,4,1
150140255000303,BELÉM,1501402,urban,Metropolitan Region of Belém,0,703,325,270,22,0,33,311,79,2,153,72,1,4
150140255000304,BELÉM,1501402,urban,Metropolitan Region of Belém,0,456,204,190,9,0,5,196,7,4,170,14,0,1
150140255000305,BELÉM,1501402,urban,Metropolitan Region of Belém,0,394,249,243,5,0,1,249,221,3,22,1,0,2
150140255000306,BELÉM,1501402,urban,Metropolitan Region of Belém,0,455,184,176,8,0,0,184,98,1,81,3,1,0
150140255000307,BELÉM,1501402,urban,Metropolitan Region of Belém,0,300,87,87,0,0,0,87,53,3,26,3,2,0
150140255000308,BELÉM,1501402,urban,Metropolitan Region of Belém,0,650,225,114,86,0,25,223,89,124,8,1,0,1
150140255000309,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1751,82,64,18,0,0,82,80,2,0,0,0,0
150140255000310,BELÉM,1501402,urban,Metropolitan Region of Belém,0,634,199,192,6,0,1,183,4,144,3,32,0,0
150140255000311,BELÉM,1501402,urban,Metropolitan Region of Belém,0,499,162,151,9,0,2,160,83,3,21,51,0,2
150140255000312,BELÉM,1501402,urban,Metropolitan Region of Belém,1,776,221,163,57,0,1,221,0,209,4,8,0,0
150140255000313,BELÉM,1501402,urban,Metropolitan Region of Belém,0,538,191,188,1,0,2,191,9,107,62,13,0,0
150140255000314,BELÉM,1501402,urban,Metropolitan Region of Belém,0,734,403,383,14,0,6,399,144,244,5,6,0,0
150140255000315,BELÉM,1501402,urban,Metropolitan Region of Belém,0,615,234,190,37,0,7,234,18,26,142,48,0,0
150140255000316,BELÉM,1501402,urban,Metropolitan Region of Belém,0,737,272,253,16,0,3,271,17,83,45,126,0,0
150140255000317,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1055,224,211,12,1,0,224,141,79,4,0,0,0
150140255000318,BELÉM,1501402,urban,Metropolitan Region of Belém,0,876,251,245,5,0,1,250,155,6,88,0,1,0
150140260000001,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1691,218,187,22,0,9,218,14,13,189,2,0,0
150140260000002,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1808,137,90,46,0,1,136,27,78,7,1,23,0
150140260000003,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1805,318,254,63,0,1,318,43,56,208,10,0,1
150140260000004,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1393,326,293,26,0,7,323,20,7,288,6,0,2
150140260000005,BELÉM,1501402,urban,Metropolitan Region of Belém,1,803,66,57,8,0,1,65,10,32,18,4,1,0
150140260000006,BELÉM,1501402,urban,Metropolitan Region of Belém,0,582,451,419,24,0,8,430,8,0,109,21,292,0
150140260000007,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1068,291,197,85,0,9,282,3,2,275,1,1,0
150140260000008,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1214,289,254,32,0,3,281,24,142,102,13,0,0
150140260000009,BELÉM,1501402,urban,Metropolitan Region of Belém,1,974,249,207,35,0,7,247,38,179,0,30,0,0
150140260000010,BELÉM,1501402,urban,Metropolitan Region of Belém,0,798,124,104,19,0,1,124,10,67,6,28,13,0
150140260000011,BELÉM,1501402,urban,Metropolitan Region of Belém,0,666,441,410,29,0,2,437,144,3,206,11,73,0
150140260000012,BELÉM,1501402,urban,Metropolitan Region of Belém,0,624,197,197,0,0,0,186,14,2,170,0,0,0
150140260000013,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1068,174,171,3,0,0,174,20,152,2,0,0,0
150140260000014,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1651,364,226,125,0,13,363,41,187,125,1,5,4
150140260000015,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1190,200,136,62,0,2,200,10,109,81,0,0,0
150140260000016,BELÉM,1501402,urban,Metropolitan Region of Belém,1,639,184,88,67,0,29,184,26,120,19,19,0,0
150140260000017,BELÉM,1501402,urban,Metropolitan Region of Belém,1,740,146,98,37,0,11,144,24,7,97,16,0,0
150140260000018,BELÉM,1501402,urban,Metropolitan Region of Belém,1,739,303,171,125,0,7,303,22,33,245,1,0,2
150140260000019,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1418,204,169,34,0,1,203,27,172,3,1,0,0
150140260000020,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1798,297,261,36,0,0,296,2,3,291,0,0,0
150140260000021,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1189,240,163,73,0,4,239,22,188,12,17,0,0
150140260000022,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1022,262,207,48,0,7,260,31,78,115,28,6,2
150140260000023,BELÉM,1501402,urban,Metropolitan Region of Belém,0,569,341,257,67,0,17,322,22,42,117,86,50,5
150140260000024,BELÉM,1501402,urban,Metropolitan Region of Belém,0,915,326,245,68,0,13,326,5,1,317,0,3,0
150140260000025,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1117,338,270,59,0,9,332,30,275,21,6,0,0
150140260000026,BELÉM,1501402,urban,Metropolitan Region of Belém,0,399,306,257,48,0,1,290,6,1,198,45,40,0
150140260000027,BELÉM,1501402,urban,Metropolitan Region of Belém,0,472,189,97,77,0,15,189,0,69,21,18,81,0
150140260000028,BELÉM,1501402,urban,Metropolitan Region of Belém,0,153,367,40,152,0,175,337,1,175,13,13,135,0
150140260000029,BELÉM,1501402,urban,Metropolitan Region of Belém,0,686,396,161,196,0,39,388,33,3,344,8,0,0
150140260000030,BELÉM,1501402,urban,Metropolitan Region of Belém,1,556,248,49,178,0,21,246,14,217,8,0,7,0
150140260000031,BELÉM,1501402,urban,Metropolitan Region of Belém,1,707,358,261,86,0,11,346,26,282,8,26,3,1
150140260000032,BELÉM,1501402,urban,Metropolitan Region of Belém,0,305,375,229,120,0,26,360,2,2,334,21,0,1
150140260000033,BELÉM,1501402,urban,Metropolitan Region of Belém,0,653,336,188,145,0,3,325,18,248,52,1,0,6
150140260000034,BELÉM,1501402,urban,Metropolitan Region of Belém,0,685,250,124,113,0,13,236,7,42,138,46,2,1
150140260000035,BELÉM,1501402,urban,Metropolitan Region of Belém,0,679,282,220,61,0,1,281,12,268,0,0,0,1
150140260000036,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1151,415,249,162,0,4,415,6,14,393,2,0,0
150140260000037,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1423,210,175,32,0,3,210,38,165,6,1,0,0
150140260000038,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1028,313,171,141,0,1,313,49,160,104,0,0,0
150140260000039,BELÉM,1501402,urban,Metropolitan Region of Belém,0,1241,307,275,31,0,1,307,32,12,258,5,0,0
150140260000040,BELÉM,1501402,urban,Metropolitan Region of Belém,1,958,298,121,164,1,12,296,13,14,258,7,0,4
150140260000041,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1636,293,45,234,0,14,293,263,12,18,0,0,0
150140260000042,BELÉM,1501402,urban,Metropolitan Region of Belém,1,763,443,408,34,0,1,442,28,0,411,3,0,0
150140260000043,BELÉM,1501402,urban,Metropolitan Region of Belém,0,619,175,45,130,0,0,175,4,161,7,3,0,0
150140260000044,BELÉM,1501402,urban,Metropolitan Region of Belém,0,709,339,189,130,0,20,336,6,267,27,30,5,1
150140260000045,BELÉM,1501402,urban,Metropolitan Region of Belém,0,434,184,166,16,0,2,182,21,4,111,42,4,0
150140260000046,BELÉM,1501402,urban,Metropolitan Region of Belém,0,596,199,135,64,0,0,192,25,5,149,12,0,1
150140260000047,BELÉM,1501402,urban,Metropolitan Region of Belém,0,546,301,220,37,1,43,301,1,135,6,158,0,1
150140260000048,BELÉM,1501402,urban,Metropolitan Region of Belém,0,557,219,188,26,0,5,217,1,49,121,44,0,2
150140260000049,BELÉM,1501402,urban,Metropolitan Region of Belém,0,678,454,186,179,0,89,446,3,13,364,59,7,0
150140260000050,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1230,249,227,20,0,2,249,7,234,8,0,0,0
150140260000051,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1014,243,200,42,0,1,243,4,112,125,1,1,0
150140260000052,BELÉM,1501402,urban,Metropolitan Region of Belém,0,520,124,107,15,0,2,124,3,49,21,51,0,0
150140260000053,BELÉM,1501402,urban,Metropolitan Region of Belém,0,762,136,106,25,0,5,133,24,7,100,2,0,0
150140260000054,BELÉM,1501402,urban,Metropolitan Region of Belém,0,704,463,175,221,0,67,442,0,318,77,24,18,5
150140260000055,BELÉM,1501402,urban,Metropolitan Region of Belém,0,932,159,113,42,0,4,159,3,4,148,4,0,0
150140260000056,BELÉM,1501402,urban,Metropolitan Region of Belém,1,953,117,82,32,0,3,115,11,76,25,3,0,0
150140260000057,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1019,167,106,60,0,1,165,2,11,152,0,0,0
150140260000058,BELÉM,1501402,urban,Metropolitan Region of Belém,1,752,310,288,22,0,0,297,3,5,289,0,0,0
150140260000059,BELÉM,1501402,urban,Metropolitan Region of Belém,1,801,250,193,57,0,0,250,23,158,68,1,0,0
150140260000060,BELÉM,1501402,urban,Metropolitan Region of Belém,1,721,269,252,15,0,2,269,8,0,258,3,0,0
150140260000061,BELÉM,1501402,urban,Metropolitan Region of Belém,1,968,233,226,7,0,0,229,11,130,87,1,0,0
150140260000062,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1469,221,216,5,0,0,221,18,1,202,0,0,0
150140260000063,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1594,184,177,7,0,0,184,5,174,5,0,0,0
150140260000064,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1089,216,214,2,0,0,216,7,205,4,0,0,0
150140260000065,BELÉM,1501402,urban,Metropolitan Region of Belém,1,922,323,305,18,0,0,323,96,136,90,1,0,0
150140260000066,BELÉM,1501402,urban,Metropolitan Region of Belém,1,1476,320,305,13,0,2,320,6,23,281,8,0,2
