"";"sector_code";"municipality_name";"municipality_code";"sector_situation";"MR_name";"sector_type";"V005_bas";"V002_h01";"V012_h01";"V013_h01";"V014_h01";"V015_h01";"V016_h01";"V017_h01";"V018_h01";"V019_h01";"V020_h01";"V021_h01";"V022_h01";"V002_h02"
"1163";"150140255000139";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";936,41;332;198;132;0;2;332;83;249;0;0;0;0;1401
"1164";"150140255000140";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1162,95;268;202;66;0;0;268;160;78;27;3;0;0;1064
"1165";"150140255000141";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";635,13;76;76;0;0;0;75;38;35;2;0;0;0;342
"1166";"150140255000142";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";355,55;362;361;0;0;1;354;309;6;39;0;0;0;1560
"1167";"150140255000143";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";291,45;233;233;0;0;0;215;200;0;13;2;0;0;1016
"1168";"150140255000144";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";519,96;245;240;0;0;5;216;115;0;101;0;0;0;1060
"1169";"150140255000145";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";499,04;226;224;0;0;2;221;29;34;91;66;0;1;927
"1170";"150140255000146";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";564,3;138;117;16;0;5;138;37;6;60;17;0;18;554
"1171";"150140255000147";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";538,4;117;117;0;0;0;117;0;44;59;14;0;0;528
"1172";"150140255000148";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";677,05;191;183;2;0;6;187;48;90;33;14;0;2;806
"1173";"150140255000149";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";540,21;295;293;1;0;1;295;262;7;22;4;0;0;1355
"1174";"150140255000150";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";897,05;161;149;10;0;2;160;64;92;1;2;0;1;631
"1175";"150140255000151";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";821,92;173;130;41;0;2;171;129;42;0;0;0;0;663
"1176";"150140255000152";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";505,25;360;344;14;0;2;359;260;22;67;1;0;9;1556
"1177";"150140255000153";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";692,88;257;243;9;0;5;255;70;19;165;0;0;1;1009
"1178";"150140255000154";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";426,66;287;287;0;0;0;285;61;209;6;9;0;0;1242
"1179";"150140255000155";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";277,67;321;314;6;0;1;302;21;187;40;53;0;1;1368
"1180";"150140255000156";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";521,39;351;350;1;0;0;341;24;4;269;28;0;16;1515
"1181";"150140255000157";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";426,82;300;289;2;0;9;291;25;84;36;133;2;11;1358
"1182";"150140255000158";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";495,1;294;279;2;0;13;289;86;12;143;46;0;2;1262
"1183";"150140255000159";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";381,3;238;238;0;0;0;238;9;226;1;2;0;0;957
"1184";"150140255000160";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";501,44;139;137;1;0;1;139;20;100;6;12;0;1;563
"1185";"150140255000161";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";606,3;366;364;1;0;1;363;67;242;2;10;42;0;1495
"1186";"150140255000162";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";771,98;197;196;0;0;1;197;64;126;0;6;0;1;827
"1187";"150140255000163";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";974,88;300;288;9;0;3;300;199;50;36;15;0;0;1140
"1188";"150140255000164";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1146,79;178;173;4;0;1;177;110;61;3;3;0;0;680
"1189";"150140255000165";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";2445,51;297;158;138;0;1;294;200;83;10;1;0;0;953
"1190";"150140255000166";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1394,42;339;326;12;0;1;339;130;203;6;0;0;0;1326
"1191";"150140255000167";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";686,46;235;235;0;0;0;234;101;125;4;0;0;4;976
"1192";"150140255000169";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1396,61;121;113;8;0;0;121;105;0;16;0;0;0;447
"1193";"150140255000170";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";601,97;259;230;29;0;0;257;8;249;0;0;0;0;1026
"1194";"150140255000171";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";426,9;204;199;0;0;5;204;102;3;69;9;0;21;887
"1195";"150140255000172";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";444,74;157;146;9;0;2;157;76;80;1;0;0;0;659
"1196";"150140255000173";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";785,13;266;208;47;0;11;264;58;142;10;54;0;0;1144
"1197";"150140255000174";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2509,55;265;173;59;0;33;265;99;90;75;1;0;0;1028
"1198";"150140255000175";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";961,31;387;323;61;0;3;384;67;279;26;12;0;0;1518
"1199";"150140255000176";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";485,61;381;330;9;0;42;325;136;4;183;0;0;2;1465
"1200";"150140255000177";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";655,57;209;206;2;0;1;201;34;1;140;25;0;1;853
"1201";"150140255000178";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";519,13;283;272;7;0;4;281;172;15;53;40;0;1;1082
"1202";"150140255000179";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";783,57;381;366;11;0;4;379;203;159;10;2;0;5;1509
"1203";"150140255000180";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1390,48;147;145;1;0;1;147;98;47;0;2;0;0;564
"1204";"150140255000181";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";501,25;295;295;0;0;0;284;170;80;32;2;0;0;1379
"1205";"150140255000182";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";537,26;192;185;4;0;3;191;38;30;116;5;2;0;787
"1206";"150140255000183";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";716,79;360;360;0;0;0;360;127;231;1;1;0;0;1457
"1207";"150140255000184";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";2221,97;320;301;18;0;1;320;238;61;20;1;0;0;1230
"1208";"150140255000185";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2617,39;165;153;12;0;0;165;92;72;1;0;0;0;566
"1209";"150140255000186";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2715,36;124;124;0;0;0;124;122;2;0;0;0;0;459
"1210";"150140255000187";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";753,26;301;301;0;0;0;301;298;3;0;0;0;0;1351
"1211";"150140255000188";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1558,45;248;246;1;0;1;247;230;7;9;1;0;0;1002
"1212";"150140255000189";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";3459,33;156;142;13;0;1;154;122;31;0;1;0;0;528
"1213";"150140255000190";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2793,78;212;204;8;0;0;211;155;54;2;0;0;0;755
"1214";"150140255000191";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2795,48;292;271;20;0;1;292;162;113;5;10;0;2;1031
"1215";"150140255000192";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1435,81;410;396;14;0;0;410;125;216;11;58;0;0;1647
"1216";"150140255000193";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1856,98;322;310;12;0;0;322;203;12;107;0;0;0;1086
"1217";"150140255000194";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1403,49;279;271;8;0;0;279;129;148;2;0;0;0;1038
"1218";"150140255000195";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1265,47;303;299;3;0;1;303;113;95;3;92;0;0;1189
"1219";"150140255000196";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1011,72;247;242;5;0;0;247;13;13;145;0;0;76;992
"1220";"150140255000197";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";792,18;304;289;10;0;5;304;7;9;239;6;0;43;1210
"1221";"150140255000198";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1139,6;203;183;19;0;1;203;23;7;151;1;0;21;784
"1222";"150140255000199";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1030,74;189;149;40;0;0;189;46;8;121;14;0;0;687
"1223";"150140255000200";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1203,95;263;259;3;0;1;260;86;85;4;85;0;0;980
"1224";"150140255000201";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1329,58;193;188;4;0;1;192;185;4;3;0;0;0;727
"1225";"150140255000202";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1486,02;139;137;2;0;0;139;79;2;54;3;0;1;591
"1226";"150140255000203";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1848,42;262;237;25;0;0;262;131;35;95;0;0;1;921
"1227";"150140255000204";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1066,63;184;177;1;0;6;184;71;16;92;5;0;0;687
"1228";"150140255000205";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1256,72;107;94;13;0;0;107;34;11;48;14;0;0;393
"1229";"150140255000206";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2256,06;360;256;98;0;6;360;71;272;15;2;0;0;1299
"1230";"150140255000207";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1976,96;397;265;128;0;4;395;17;347;18;13;0;0;1565
"1231";"150140255000208";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1679,67;325;228;92;0;5;325;211;76;32;5;0;1;1231
"1232";"150140255000209";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";386,27;205;202;3;0;0;203;33;5;98;59;8;0;951
"1233";"150140255000210";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";444,3;107;107;0;0;0;95;0;4;61;30;0;0;490
"1234";"150140255000211";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";436,2;133;131;0;0;2;129;0;80;43;0;0;6;524
"1235";"150140255000212";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";539,7;308;302;4;0;2;299;34;0;149;86;0;30;1355
"1236";"150140255000213";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";680,55;288;288;0;0;0;288;24;6;145;109;0;4;1165
"1237";"150140255000214";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";500,55;201;199;1;0;1;195;1;49;113;32;0;0;906
"1238";"150140255000215";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";498,78;394;393;1;0;0;387;39;98;125;118;0;7;1637
"1239";"150140255000216";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";531,81;244;239;1;0;4;239;106;64;45;24;0;0;1026
"1240";"150140255000217";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";422,87;251;250;0;0;1;246;51;0;80;115;0;0;1122
"1241";"150140255000218";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";399,55;335;318;0;0;17;335;72;3;151;72;27;10;1319
"1242";"150140255000219";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";498,06;194;187;0;0;7;185;19;6;129;8;13;10;882
"1243";"150140255000220";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";503,02;242;242;0;0;0;230;36;0;164;7;0;23;1031
"1244";"150140255000221";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";628,39;347;342;2;0;3;340;73;213;0;47;0;7;1497
"1245";"150140255000222";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";513,91;175;173;1;0;1;172;19;0;26;98;27;2;764
"1246";"150140255000223";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";355,36;238;237;0;0;1;226;1;2;104;85;1;33;923
"1247";"150140255000224";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";495,97;178;177;1;0;0;176;3;135;14;10;0;14;770
"1248";"150140255000225";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";544,26;279;276;1;0;2;260;26;46;55;102;0;31;1064
"1249";"150140255000226";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";690,56;342;342;0;0;0;332;4;1;279;48;0;0;1327
"1250";"150140255000227";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";634,79;175;174;1;0;0;175;47;4;0;88;36;0;697
"1251";"150140255000228";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";561,53;281;280;1;0;0;272;84;8;6;131;43;0;1322
"1252";"150140255000229";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";722;340;325;15;0;0;339;285;33;1;1;19;0;1229
"1253";"150140255000230";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";626,77;356;349;5;0;2;355;41;242;15;51;0;6;1342
"1254";"150140255000231";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";909,36;228;188;39;0;1;225;70;3;122;30;0;0;893
"1255";"150140255000232";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";607,78;241;229;9;0;3;236;13;6;135;80;0;2;975
"1256";"150140255000233";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1081,93;334;229;105;0;0;334;14;306;11;3;0;0;1364
"1257";"150140255000234";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1263,49;239;221;17;0;1;238;68;19;124;27;0;0;910
"1258";"150140255000235";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";858,46;411;410;1;0;0;405;40;236;95;0;34;0;1369
"1259";"150140255000236";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";562,93;487;483;3;0;1;487;37;84;101;26;238;1;1755
"1260";"150140255000237";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";806,9;355;345;9;0;1;355;227;23;86;18;0;1;1293
"1261";"150140255000238";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";732,31;199;196;3;0;0;198;162;31;4;1;0;0;771
"1262";"150140255000239";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1151,33;302;183;116;0;3;302;12;289;1;0;0;0;1115
"1263";"150140255000240";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";970,37;348;286;56;0;6;347;88;155;72;27;0;5;1387
"1264";"150140255000241";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";503,29;257;256;1;0;0;256;96;44;93;19;0;4;989
"1265";"150140255000242";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";708,89;197;185;12;0;0;196;79;81;29;4;0;3;842
"1266";"150140255000243";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";639,3;338;338;0;0;0;335;163;108;28;18;18;0;1294
"1267";"150140255000244";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1491,88;302;235;66;0;1;302;160;38;38;63;2;1;1124
"1268";"150140255000245";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";716,42;203;202;1;0;0;199;2;1;131;29;36;0;825
"1269";"150140255000246";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";695,67;157;155;1;0;1;157;37;105;8;3;0;4;654
"1270";"150140255000247";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";666,53;274;267;1;0;6;263;9;7;183;63;0;1;1073
"1271";"150140255000248";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";733,76;260;257;2;0;1;259;23;11;118;70;17;20;1035
"1272";"150140255000249";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";544,37;196;188;4;0;4;193;50;37;83;15;0;8;807
"1273";"150140255000250";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";744,39;191;189;2;0;0;184;81;54;32;17;0;0;779
"1274";"150140255000251";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1246,01;212;206;4;0;2;212;87;6;119;0;0;0;746
"1275";"150140255000252";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";886,94;181;180;1;0;0;180;89;3;83;5;0;0;714
"1276";"150140255000253";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";554,51;221;209;1;0;11;218;0;2;150;64;0;2;859
"1277";"150140255000254";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";717,43;328;309;18;0;1;325;98;9;196;22;0;0;1254
"1278";"150140255000255";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";648,33;193;179;11;0;3;175;13;32;106;23;0;1;768
"1279";"150140255000256";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1313,79;334;302;31;0;1;334;240;80;14;0;0;0;1206
"1280";"150140255000257";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";814,84;356;356;0;0;0;355;87;7;132;120;4;5;1258
"1281";"150140255000258";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";745,27;228;222;6;0;0;227;15;6;56;96;0;54;886
"1282";"150140255000259";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";451,04;219;214;5;0;0;219;15;9;117;78;0;0;843
"1283";"150140255000260";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";880,15;309;241;51;0;17;300;21;23;184;62;0;10;1243
"1284";"150140255000261";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1721,67;290;209;79;0;2;287;120;129;38;0;0;0;1075
"1285";"150140255000262";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1348,69;388;349;39;0;0;386;285;66;34;1;0;0;1408
"1286";"150140255000263";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1072,15;275;232;34;0;9;275;170;53;49;2;0;1;954
"1287";"150140255000264";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";792,53;291;282;9;0;0;291;97;22;81;35;8;48;1154
"1288";"150140255000265";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";560,41;165;145;18;0;2;164;137;27;0;0;0;0;603
"1289";"150140255000266";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2288,87;264;164;97;0;3;262;204;25;30;2;1;0;948
"1290";"150140255000267";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2731,92;246;173;59;0;14;246;176;31;35;1;0;3;829
"1291";"150140255000268";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";969,72;233;214;17;0;2;229;177;44;1;7;0;0;872
"1292";"150140255000269";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";786,43;222;205;12;0;5;222;145;23;37;17;0;0;922
"1293";"150140255000270";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";755,5;119;104;14;0;1;117;75;6;32;4;0;0;460
"1294";"150140255000271";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";726,92;307;279;20;0;8;307;117;9;124;57;0;0;1258
"1295";"150140255000272";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";861,57;227;220;7;0;0;227;157;26;42;2;0;0;833
"1296";"150140255000273";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";842,7;323;295;27;0;1;323;222;98;3;0;0;0;1198
"1297";"150140255000274";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1761,85;360;320;35;0;5;359;228;106;12;7;1;5;1377
"1298";"150140255000275";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1213,11;283;243;39;0;1;283;127;4;148;1;3;0;1032
"1299";"150140255000276";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1025,78;241;167;67;0;7;239;222;0;15;0;0;2;957
"1300";"150140255000277";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";1168,82;303;280;21;0;2;303;132;53;80;21;16;1;1175
"1301";"150140255000278";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1019,08;345;279;62;0;4;345;248;13;80;3;0;1;1404
"1302";"150140255000279";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1589,01;403;348;53;0;2;402;281;115;6;0;0;0;1517
"1303";"150140255000280";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1168,4;285;217;60;0;8;284;171;7;100;2;0;4;1096
"1304";"150140255000281";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1332,1;323;284;39;0;0;323;297;26;0;0;0;0;1181
"1305";"150140255000282";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1675,1;330;270;60;0;0;329;196;132;1;0;0;0;1235
"1306";"150140255000283";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";3185,76;197;127;69;0;1;197;105;90;0;2;0;0;687
"1307";"150140255000284";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";2473,04;242;228;13;0;1;242;140;28;73;0;0;1;802
"1308";"150140255000285";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1816,43;242;226;9;0;7;241;150;10;74;6;0;1;939
"1309";"150140255000286";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1596,38;347;314;31;0;2;347;197;65;72;13;0;0;1131
"1310";"150140255000287";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1669,05;234;220;14;0;0;234;176;52;4;2;0;0;863
"1311";"150140255000288";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1503,97;238;228;10;0;0;236;201;8;26;0;0;1;898
"1312";"150140255000289";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";992,95;185;170;10;0;5;185;153;11;18;2;0;1;688
"1313";"150140255000290";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"not_slum";1570,08;305;283;22;0;0;305;225;79;1;0;0;0;1068
"1314";"150140255000291";"BELÉM";"1501402";"1";"Metropolitan Region of Belém";"slum";2184,34;341;326;15;0;0;341;200;17;100;24;0;0;1260
